16/06/21 16:11:25
122 seconds passed 
6fcb7d6556d0        9.10%               101.8 MB / 16.78 GB   0.61%               435.8 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.85%               7.725 MB / 16.78 GB   0.05%               335.1 MB / 1.208 GB   0 B / 0 B           0
942b37b9b20c        21.63%              49.61 MB / 16.78 GB   0.30%               2.312 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:43
380 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.39%               699.2 MB / 16.78 GB   4.17%               13.88 MB / 2.024 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               435.8 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.1 MB / 1.208 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.27 MB / 16.78 GB   0.29%               2.312 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:45
382 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.42%               699.2 MB / 16.78 GB   4.17%               13.88 MB / 2.024 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               435.8 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.1 MB / 1.208 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.27 MB / 16.78 GB   0.29%               2.312 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:47
384 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.40%               699.2 MB / 16.78 GB   4.17%               13.88 MB / 2.024 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               435.8 MB / 1.066 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.1 MB / 1.208 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.27 MB / 16.78 GB   0.29%               2.312 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:49
386 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.88%               699.2 MB / 16.78 GB   4.17%               13.89 MB / 2.03 MB    0 B / 69.63 kB      0
6fcb7d6556d0        13.78%              101.9 MB / 16.78 GB   0.61%               436 MB / 1.067 GB     0 B / 5.632 MB      0
a807a17d1bd8        4.48%               7.725 MB / 16.78 GB   0.05%               335.2 MB / 1.208 GB   0 B / 0 B           0
942b37b9b20c        41.49%              49.24 MB / 16.78 GB   0.29%               2.313 GB / 1.037 GB   0 B / 36.86 kB      0
16/06/21 16:15:51
388 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.63%               699.2 MB / 16.78 GB   4.17%               13.9 MB / 2.034 MB    0 B / 69.63 kB      0
6fcb7d6556d0        2.74%               101.9 MB / 16.78 GB   0.61%               436.1 MB / 1.067 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.54%               7.725 MB / 16.78 GB   0.05%               335.3 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        12.44%              49.36 MB / 16.78 GB   0.29%               2.313 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:15:53
390 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.41%               699.2 MB / 16.78 GB   4.17%               13.9 MB / 2.034 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               436.1 MB / 1.067 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.3 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        0.02%               49.25 MB / 16.78 GB   0.29%               2.314 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:15:55
392 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.42%               699.2 MB / 16.78 GB   4.17%               13.9 MB / 2.034 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               436.1 MB / 1.067 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.3 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.25 MB / 16.78 GB   0.29%               2.314 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:15:57
394 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.43%               699.2 MB / 16.78 GB   4.17%               13.9 MB / 2.034 MB    0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               436.1 MB / 1.067 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.3 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        0.03%               49.25 MB / 16.78 GB   0.29%               2.314 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:15:59
396 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        2.57%               699.2 MB / 16.78 GB   4.17%               13.92 MB / 2.042 MB   0 B / 69.63 kB      0
6fcb7d6556d0        23.56%              101.8 MB / 16.78 GB   0.61%               436.3 MB / 1.067 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.57%               7.725 MB / 16.78 GB   0.05%               335.4 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        47.91%              52.71 MB / 16.78 GB   0.31%               2.314 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:16:01
398 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.90%               699.2 MB / 16.78 GB   4.17%               13.93 MB / 2.045 MB   0 B / 69.63 kB      0
6fcb7d6556d0        7.38%               101.8 MB / 16.78 GB   0.61%               436.4 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.75%               7.725 MB / 16.78 GB   0.05%               335.5 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        14.89%              47.67 MB / 16.78 GB   0.28%               2.315 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:16:03
400 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.39%               699.2 MB / 16.78 GB   4.17%               13.93 MB / 2.047 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               436.4 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.5 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.26 MB / 16.78 GB   0.29%               2.315 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:16:05
402 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.40%               699.2 MB / 16.78 GB   4.17%               13.93 MB / 2.047 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               436.4 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.5 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        0.04%               48.26 MB / 16.78 GB   0.29%               2.315 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:16:07
404 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.42%               699.2 MB / 16.78 GB   4.17%               13.93 MB / 2.047 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.11%               101.8 MB / 16.78 GB   0.61%               436.4 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.5 MB / 1.209 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.26 MB / 16.78 GB   0.29%               2.315 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:16:09
406 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        1.87%               699.4 MB / 16.78 GB   4.17%               13.94 MB / 2.053 MB   0 B / 69.63 kB      0
6fcb7d6556d0        13.92%              101.8 MB / 16.78 GB   0.61%               436.6 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.45%               7.725 MB / 16.78 GB   0.05%               335.6 MB / 1.21 GB    0 B / 0 B           0
942b37b9b20c        43.25%              50.34 MB / 16.78 GB   0.30%               2.315 GB / 1.038 GB   0 B / 36.86 kB      0
16/06/21 16:16:11
408 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.85%               699.2 MB / 16.78 GB   4.17%               13.95 MB / 2.056 MB   0 B / 69.63 kB      0
6fcb7d6556d0        5.64%               101.8 MB / 16.78 GB   0.61%               436.7 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.77%               7.725 MB / 16.78 GB   0.05%               335.6 MB / 1.21 GB    0 B / 0 B           0
942b37b9b20c        13.74%              45.7 MB / 16.78 GB    0.27%               2.316 GB / 1.039 GB   0 B / 36.86 kB      0
16/06/21 16:16:13
410 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.38%               699.2 MB / 16.78 GB   4.17%               13.95 MB / 2.058 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.08%               101.8 MB / 16.78 GB   0.61%               436.7 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.7 MB / 1.21 GB    0 B / 0 B           0
942b37b9b20c        0.03%               47.5 MB / 16.78 GB    0.28%               2.316 GB / 1.039 GB   0 B / 36.86 kB      0
16/06/21 16:16:15
412 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.41%               699.2 MB / 16.78 GB   4.17%               13.95 MB / 2.058 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.08%               101.8 MB / 16.78 GB   0.61%               436.7 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.7 MB / 1.21 GB    0 B / 0 B           0
942b37b9b20c        0.02%               47.5 MB / 16.78 GB    0.28%               2.316 GB / 1.039 GB   0 B / 36.86 kB      0
16/06/21 16:16:17
414 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.41%               699.2 MB / 16.78 GB   4.17%               13.95 MB / 2.058 MB   0 B / 69.63 kB      0
6fcb7d6556d0        0.07%               101.8 MB / 16.78 GB   0.61%               436.7 MB / 1.068 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               335.7 MB / 1.21 GB    0 B / 0 B           0
942b37b9b20c        0.03%               47.5 MB / 16.78 GB    0.28%               2.316 GB / 1.039 GB   0 B / 36.86 kB      0
16/06/21 16:16:19
416 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        2.02%               699 MB / 16.78 GB     4.17%               13.97 MB / 2.065 MB   0 B / 69.63 kB      0
6fcb7d6556d0        24.14%              101.9 MB / 16.78 GB   0.61%               436.9 MB / 1.069 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.94%               7.725 MB / 16.78 GB   0.05%               335.8 MB / 1.21 GB    0 B / 0 B           0
942b37b9b20c        48.95%              48.18 MB / 16.78 GB   0.29%               2.317 GB / 1.039 GB   0 B / 36.86 kB      0
16/06/21 16:16:21
418 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
f2b9f2d5b748        0.75%               698.9 MB / 16.78 GB   4.17%               13.98 MB / 2.069 MB   0 B / 69.63 kB      0
6fcb7d6556d0        7.60%               101.8 MB / 16.78 GB   0.61%               437 MB / 1.069 GB     0 B / 5.632 MB      0
a807a17d1bd8        1.76%               7.725 MB / 16.78 GB   0.05%               335.8 MB / 1.21 GB    0 B / 0 B           0
942b37b9b20c        14.92%              47.84 MB / 16.78 GB   0.29%               2.317 GB / 1.039 GB   0 B / 36.86 kB      0
