16/06/21 15:09:33
161 seconds passed 
5b99ba7a321b        0.72%               1.019 GB / 16.78 GB   6.07%               16.7 MB / 2.341 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.7 MB / 16.78 GB   0.60%               410.4 MB / 1.006 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.1 MB / 1.14 GB    0 B / 0 B           0
942b37b9b20c        0.03%               48.87 MB / 16.78 GB   0.29%               2.181 GB / 978.7 MB   0 B / 36.86 kB      0
16/06/21 15:13:53
421 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.75%               1.019 GB / 16.78 GB   6.07%               16.7 MB / 2.341 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.7 MB / 16.78 GB   0.60%               410.4 MB / 1.006 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               316.1 MB / 1.14 GB    0 B / 0 B           0
942b37b9b20c        0.04%               48.87 MB / 16.78 GB   0.29%               2.181 GB / 978.7 MB   0 B / 36.86 kB      0
16/06/21 15:13:55
423 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.85%               1.019 GB / 16.78 GB   6.07%               16.7 MB / 2.341 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.06%               100.7 MB / 16.78 GB   0.60%               410.4 MB / 1.006 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.1 MB / 1.14 GB    0 B / 0 B           0
942b37b9b20c        0.02%               48.87 MB / 16.78 GB   0.29%               2.181 GB / 978.7 MB   0 B / 36.86 kB      0
16/06/21 15:13:57
425 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        4.37%               1.018 GB / 16.78 GB   6.07%               16.73 MB / 2.354 MB   0 B / 77.82 kB      0
6fcb7d6556d0        33.07%              100.8 MB / 16.78 GB   0.60%               410.7 MB / 1.007 GB   0 B / 5.632 MB      0
a807a17d1bd8        7.92%               7.725 MB / 16.78 GB   0.05%               316.3 MB / 1.14 GB    0 B / 0 B           0
942b37b9b20c        79.78%              48.92 MB / 16.78 GB   0.29%               2.183 GB / 979.3 MB   0 B / 36.86 kB      0
16/06/21 15:13:59
427 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.41%               1.018 GB / 16.78 GB   6.07%               16.74 MB / 2.36 MB    0 B / 77.82 kB      0
6fcb7d6556d0        7.22%               100.7 MB / 16.78 GB   0.60%               410.8 MB / 1.007 GB   0 B / 5.632 MB      0
a807a17d1bd8        1.70%               7.725 MB / 16.78 GB   0.05%               316.4 MB / 1.141 GB   0 B / 0 B           0
942b37b9b20c        19.43%              48.97 MB / 16.78 GB   0.29%               2.183 GB / 979.5 MB   0 B / 36.86 kB      0
16/06/21 15:14:01
429 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        14.40%              1.021 GB / 16.78 GB   6.08%               16.75 MB / 2.365 MB   0 B / 77.82 kB      0
6fcb7d6556d0        1.40%               100.7 MB / 16.78 GB   0.60%               410.9 MB / 1.007 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.67%               7.725 MB / 16.78 GB   0.05%               316.5 MB / 1.141 GB   0 B / 0 B           0
942b37b9b20c        4.87%               48.58 MB / 16.78 GB   0.29%               2.184 GB / 979.7 MB   0 B / 36.86 kB      0
16/06/21 15:14:03
431 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.38%               699.9 MB / 16.78 GB   4.17%               16.75 MB / 2.366 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.08%               100.7 MB / 16.78 GB   0.60%               410.9 MB / 1.007 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.01%               7.725 MB / 16.78 GB   0.05%               316.5 MB / 1.141 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.58 MB / 16.78 GB   0.29%               2.184 GB / 979.7 MB   0 B / 36.86 kB      0
16/06/21 15:14:05
433 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.35%               699.9 MB / 16.78 GB   4.17%               16.75 MB / 2.366 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.08%               100.7 MB / 16.78 GB   0.60%               410.9 MB / 1.007 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.5 MB / 1.141 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.58 MB / 16.78 GB   0.29%               2.184 GB / 979.7 MB   0 B / 36.86 kB      0
16/06/21 15:14:07
435 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.94%               699.9 MB / 16.78 GB   4.17%               16.77 MB / 2.373 MB   0 B / 77.82 kB      0
6fcb7d6556d0        22.58%              100.7 MB / 16.78 GB   0.60%               411.1 MB / 1.007 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.86%               7.725 MB / 16.78 GB   0.05%               316.6 MB / 1.141 GB   0 B / 0 B           0
942b37b9b20c        47.69%              49.06 MB / 16.78 GB   0.29%               2.184 GB / 980 MB     0 B / 36.86 kB      0
16/06/21 15:14:09
437 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.99%               699.9 MB / 16.78 GB   4.17%               16.77 MB / 2.377 MB   0 B / 77.82 kB      0
6fcb7d6556d0        9.72%               100.7 MB / 16.78 GB   0.60%               411.2 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.07%               7.725 MB / 16.78 GB   0.05%               316.6 MB / 1.141 GB   0 B / 0 B           0
942b37b9b20c        19.69%              48.62 MB / 16.78 GB   0.29%               2.185 GB / 980.1 MB   0 B / 36.86 kB      0
16/06/21 15:14:11
439 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.39%               699.9 MB / 16.78 GB   4.17%               16.78 MB / 2.379 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.08%               100.7 MB / 16.78 GB   0.60%               411.3 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.7 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.89 MB / 16.78 GB   0.29%               2.185 GB / 980.2 MB   0 B / 36.86 kB      0
16/06/21 15:14:13
441 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.37%               699.9 MB / 16.78 GB   4.17%               16.78 MB / 2.379 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.08%               100.7 MB / 16.78 GB   0.60%               411.3 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.7 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.89 MB / 16.78 GB   0.29%               2.185 GB / 980.2 MB   0 B / 36.86 kB      0
16/06/21 15:14:15
443 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.41%               699.9 MB / 16.78 GB   4.17%               16.78 MB / 2.379 MB   0 B / 77.82 kB      0
6fcb7d6556d0        0.08%               100.7 MB / 16.78 GB   0.60%               411.3 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.7 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.89 MB / 16.78 GB   0.29%               2.185 GB / 980.2 MB   0 B / 36.86 kB      0
16/06/21 15:14:17
445 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.96%               699.9 MB / 16.78 GB   4.17%               16.79 MB / 2.385 MB   0 B / 77.82 kB      0
6fcb7d6556d0        8.88%               100.7 MB / 16.78 GB   0.60%               411.4 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        3.50%               7.725 MB / 16.78 GB   0.05%               316.7 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        35.70%              49.12 MB / 16.78 GB   0.29%               2.185 GB / 980.4 MB   0 B / 36.86 kB      0
16/06/21 15:14:19
447 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.19%               699.9 MB / 16.78 GB   4.17%               16.79 MB / 2.388 MB   0 B / 77.82 kB      0
6fcb7d6556d0        8.53%               100.7 MB / 16.78 GB   0.60%               411.5 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        2.87%               7.725 MB / 16.78 GB   0.05%               316.8 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        23.42%              48.97 MB / 16.78 GB   0.29%               2.186 GB / 980.6 MB   0 B / 36.86 kB      0
16/06/21 15:14:21
449 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.41%               699.9 MB / 16.78 GB   4.17%               16.8 MB / 2.389 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.08%               100.7 MB / 16.78 GB   0.60%               411.5 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.8 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.86 MB / 16.78 GB   0.29%               2.186 GB / 980.6 MB   0 B / 36.86 kB      0
16/06/21 15:14:23
451 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.40%               699.9 MB / 16.78 GB   4.17%               16.8 MB / 2.389 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.09%               100.7 MB / 16.78 GB   0.60%               411.5 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.8 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.86 MB / 16.78 GB   0.29%               2.186 GB / 980.6 MB   0 B / 36.86 kB      0
16/06/21 15:14:25
453 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        0.40%               699.9 MB / 16.78 GB   4.17%               16.8 MB / 2.389 MB    0 B / 77.82 kB      0
6fcb7d6556d0        0.07%               100.7 MB / 16.78 GB   0.60%               411.5 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        0.00%               7.725 MB / 16.78 GB   0.05%               316.8 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        0.03%               48.86 MB / 16.78 GB   0.29%               2.186 GB / 980.6 MB   0 B / 36.86 kB      0
16/06/21 15:14:27
455 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        2.01%               699.8 MB / 16.78 GB   4.17%               16.81 MB / 2.396 MB   0 B / 77.82 kB      0
6fcb7d6556d0        19.76%              100.7 MB / 16.78 GB   0.60%               411.6 MB / 1.008 GB   0 B / 5.632 MB      0
a807a17d1bd8        4.63%               7.725 MB / 16.78 GB   0.05%               316.9 MB / 1.142 GB   0 B / 0 B           0
942b37b9b20c        43.21%              49.02 MB / 16.78 GB   0.29%               2.187 GB / 980.9 MB   0 B / 36.86 kB      0
16/06/21 15:14:29
457 seconds passed 
CONTAINER           CPU %               MEM USAGE / LIMIT     MEM %               NET I/O               BLOCK I/O           PIDS
5b99ba7a321b        1.17%               699.5 MB / 16.78 GB   4.17%               16.82 MB / 2.4 MB     0 B / 77.82 kB      0
6fcb7d6556d0        10.79%              100.8 MB / 16.78 GB   0.60%               411.7 MB / 1.009 GB   0 B / 5.632 MB      0
a807a17d1bd8        3.08%               7.725 MB / 16.78 GB   0.05%               316.9 MB / 1.143 GB   0 B / 0 B           0
942b37b9b20c        24.18%              48.59 MB / 16.78 GB   0.29%               2.187 GB / 981.1 MB   0 B / 36.86 kB      0
